sequence,HVU1_급기_온도,R_HVU1_급기_온도,HVU1_혼합_온도,R_HVU1_혼합_온도,외기온도,R_외기온도,HVU1_급기_습도,R_HVU1_급기_습도,HVU1_환기_온도,R_HVU1_환기_온도
330,15.97200108,17,25.90903282,27,29.07111359,30,31.60776711,29,30.02080345,30
331,16.54175377,17,25.90903282,28,33.77708054,35,30.80615616,28,28.10844994,28
332,13.50177193,14,25.90903282,27,28.08455658,29,30.80615616,28,29.7348175,30
333,16.16420746,17,28.42481995,30,25.09598541,26,31.60777473,30,29.93728828,30
334,14.32508945,15,25.72077751,27,32.89905167,34,30.80695534,29,28.14137077,28
335,15.16893387,16,27.90828705,30,33.77961349,35,32.41537476,30,29.05214882,29
336,15.0907383,16,24.88716316,26,31.95837021,34,30.80695534,28,31.36717224,32
337,12.78355026,13,29.84574127,31,31.07710075,32,32.41537476,30,29.06985855,29
338,16.16420746,17,29.84574127,30,29.0783596,30,31.60777473,29,28.10844994,28
339,15.16893387,16,27.24718475,28,31.01838493,31,33.22683334,31,29.92722702,30
340,13.53901005,14,30.29013443,31,25.0964489,26,30.80615616,28,28.10844994,28
341,15.16893387,16,29.84574127,31,27.08532715,29,30.80615616,28,29.06985855,29
342,15.16893387,16,26.91592598,28,29.07200241,30,33.22689056,30,33.58037567,35
343,17.24448395,18,30.64477348,32,23.43341446,24,30.80615616,28,28.10844994,28
344,15.84133053,16,32.59870529,34,27.08532715,28,33.21968842,31,30.60787964,31
345,16.16420746,17,26.45940781,28,25.09695053,26,32.41537476,29,30.94097328,31
346,15.16893387,16,30.92970276,32,25.09598541,26,33.22689056,31,29.95303726,30
347,14.26578236,15,27.90828705,29,30.07938957,31,31.61517143,29,29.04059029,29
348,16.16420746,17,29.58381462,31,27.08322525,28,30.80615616,28,33.05595779,34
349,13.44364738,13,31.44975662,33,27.08532715,28,32.41537476,30,31.51372147,33
350,15.34761143,17,26.23134041,27,26.0895443,27,32.41537476,30,29.14333153,29
351,13.4641304,14,27.70696449,29,26.03199768,27,32.41530991,31,28.10844994,28
352,16.10586166,17,26.08785057,27,31.00343132,33,33.21968842,31,28.10844994,28
353,14.27133369,15,26.45940781,28,32.88672638,34,32.41537476,30,27.19561005,26
354,15.16893387,16,30.78672028,31,33.73241043,35,33.22689056,31,28.10844994,28
355,16.04792404,17,25.90903282,27,26.0882225,27,32.41482544,30,27.15654945,27
356,15.84133053,16,30.71562004,31,31.01767731,32,34.85293198,32,29.93728828,30
357,15.16376591,16,24.88716316,26,26.08866882,27,33.22683334,31,28.10844994,28
358,16.16014862,17,28.16096115,29,28.07839584,29,31.60775948,29,32.23513031,33
359,15.16893387,16,31.70544434,33,26.08852768,27,32.40796661,30,28.10844994,28
360,14.51353931,15,27.71813202,29,25.09598541,26,32.41537476,30,31.5518856,32
361,15.84133053,17,25.90903282,27,29.07221413,30,30.80615616,28,30.76512146,31
362,16.16420746,16,27.02513695,28,25.09598541,27,33.22454071,31,30.76512146,31
363,16.16420746,17,26.58355141,28,35.45223618,37,30.80615616,29,30.76512146,31
364,16.16420746,17,26.08785057,27,24.11295891,25,32.41537476,30,29.06985855,29
365,15.16893387,16,24.88716316,26,32.89131927,34,32.41537476,30,29.22035027,29
366,13.53565598,14,27.90828705,29,23.05854034,23,34.04346085,32,29.04059029,29
367,15.09551525,16,27.71813202,29,30.0436039,31,34.85293198,33,32.80908966,34
368,16.08179665,16,25.90903282,27,31.96841049,32,33.22689056,31,27.94264793,28
369,16.16420746,17,30.78672028,32,32.05453873,33,34.04014969,32,29.85457611,30
370,16.16420746,17,28.55082512,30,30.11738777,31,33.22689056,31,27.3307991,27
371,15.16893387,16,30.2634697,32,26.08852768,27,34.04009247,32,30.05952454,30
372,13.6384201,14,25.90903282,27,25.15219307,26,32.41537476,30,29.86588287,30
373,14.26578236,15,24.88716316,26,32.92876053,34,34.04346085,32,27.13483429,27
374,15.17692852,16,28.88544846,30,26.03973389,27,32.42263794,30,30.59505463,30
375,14.97974968,16,31.70544434,33,25.09695053,26,34.85744095,33,26.28044319,26
376,15.16893387,16,25.90903282,27,31.97231102,33,32.41574097,30,33.21512985,33
377,15.48330593,16,27.36448479,29,27.04669952,28,31.60835266,29,27.94264793,28
378,14.202672,15,26.23134041,27,23.43341446,24,31.60848236,29,32.86443329,34
379,14.47580719,15,30.02491188,31,31.96466255,33,30.80615616,28,28.18946075,28
380,15.16893387,16,26.91592598,28,24.05817223,25,32.41537476,30,26.12458229,26
381,12.78355026,13,28.08880997,29,26.08587265,26,32.41447449,30,30.08285522,30
382,14.26578236,15,27.9526825,29,24.11297989,25,34.04009247,31,30.70016098,32
383,15.16893387,16,27.71813202,29,24.05817223,26,32.41537476,30,28.10844994,28
384,13.51600075,14,26.91592598,28,26.08852768,27,31.60776711,29,30.98184204,31
385,16.16420746,17,26.91592598,28,32.92876053,34,31.60776711,29,27.13483429,28
386,15.16893387,16,27.3688488,28,27.04669952,27,30.80615616,28,30.0493145,30
387,17.14296722,18,29.73020935,31,27.08528709,28,32.41537476,30,32.33254623,32
388,16.16014862,17,27.86007118,29,23.43341446,24,30.80615616,28,29.04059029,29
389,13.4641304,14,26.91592598,28,25.09598541,26,30.80615616,28,29.87440872,30
390,15.16893387,16,28.88544846,30,33.01285934,34,32.41593933,30,30.78771782,30
391,15.16893387,16,27.90828705,29,25.09598541,26,31.60776711,29,30.84099579,31
392,15.09551525,16,25.90903282,27,28.08231163,29,31.60775948,29,30.83234024,31
393,16.16420746,17,29.39257431,31,28.08147049,29,32.41537476,30,32.93786621,34
394,15.76411629,17,26.91592598,28,34.47599411,36,30.80615616,29,29.05214882,29
395,13.44364738,14,26.91592598,28,28.08162689,29,30.80615616,28,29.04059029,28
396,16.16420746,17,26.91592598,28,28.06647873,29,32.40796661,30,28.10844994,28
397,16.16420746,17,27.90828705,29,26.08852768,27,32.41537476,30,28.10844994,28
398,15.27015686,16,28.88544846,30,30.04282761,32,32.41544724,30,29.8981514,30
399,15.99982738,17,28.3135643,29,28.05922699,29,32.41537857,30,27.0673008,27
400,16.16420746,17,25.90903282,27,35.45431519,37,32.41482544,30,29.04059029,29
401,15.84133053,17,27.57423401,29,28.0847168,29,32.41537476,30,28.10844994,28
402,13.52229691,15,27.90828705,29,32.78896332,34,31.60848236,29,31.34972382,31
403,15.16893387,16,28.88544846,30,24.05817223,25,32.41537476,30,28.16353798,28
404,14.34554863,15,30.80924225,33,25.09598541,26,32.41530991,30,28.10844994,28
405,14.32370377,15,29.73020935,31,25.09598541,26,31.60776711,28,29.09012032,29
406,14.26578236,15,25.90903282,28,31.96273804,33,33.22736359,31,30.7396965,31
407,12.78355026,14,27.90828705,29,23.43341446,24,30.80865479,28,29.91576767,30
408,14.19032097,15,29.24279213,31,29.07211494,30,31.61517143,29,32.3691864,33
409,13.44411659,14,26.91592598,28,34.65194702,37,31.60776711,29,29.99354362,30
410,15.16893387,16,27.90828705,29,35.43909836,37,30.80615616,28,27.14966393,27
411,13.45292473,14,27.90828705,29,28.08147049,29,31.60638428,29,26.12458229,26
412,13.52837753,14,28.88544846,30,26.08852768,27,31.60776711,29,32.27877426,33
413,13.45031452,14,28.99435616,30,23.43382263,24,33.22689438,31,29.77329826,30
414,16.16420746,17,25.90903282,26,24.11307144,25,30.80615616,28,29.92722702,30
415,15.16893387,16,28.55082512,30,30.0524559,31,31.60776711,29,29.99354362,30
416,15.06362724,16,25.64971924,27,24.11275291,25,31.60710716,29,28.10844994,27
417,14.8342247,16,26.91592598,28,27.08532715,28,34.04014969,32,27.13483429,27
418,15.03210926,16,31.84578705,34,32.22091293,32,30.80615616,28,27.9869709,28
419,15.16893387,16,31.70544434,33,27.08532715,28,33.22882462,31,27.13483429,27
420,13.4641304,13,27.90828705,29,33.7761879,35,33.22643661,31,29.04059029,28
421,13.4464798,14,26.23134041,27,26.08852768,27,32.41537476,30,29.92722702,30
422,15.16893387,16,29.09196091,30,30.07482147,30,30.80615616,28,30.67354393,31
423,12.7596941,13,30.67277527,32,25.09695053,26,34.04014587,32,30.92719078,31
424,16.16420746,17,30.78672028,33,27.08532715,28,32.41537476,30,26.12458229,26
425,15.15081596,16,25.34463882,26,28.08151627,28,32.42259598,30,27.13483429,27
426,16.16420746,17,30.09687996,31,27.08537674,28,34.85293198,33,29.04059029,29
427,15.16893387,16,26.08785057,27,25.09450531,26,34.85288239,33,27.9869709,28
428,15.16893387,16,27.45350647,29,28.08039093,29,33.22689056,31,27.13483429,27
429,16.16420746,17,30.29013443,31,24.11275291,26,31.61411476,29,30.76512146,31
430,15.16893387,16,28.88544846,30,27.08554649,28,32.41537857,30,28.27568817,28
431,13.6384201,14,27.27352333,28,23.43354034,24,34.04014969,32,30.54740906,31
432,15.13480663,16,27.16762733,28,32.88314819,34,32.41537476,30,27.13483429,27
433,16.16420746,17,31.30532646,33,31.89826775,34,34.04014969,32,29.04059029,29
434,14.26578236,15,27.90828705,29,31.89470673,33,32.4225235,30,28.12160492,28
435,13.4641304,14,29.39561081,31,24.05665779,26,30.80615616,28,33.55553436,35
436,17.24448395,18,30.59959984,33,34.63632584,36,30.80615616,28,28.07133675,28
437,14.39951038,14,27.90828705,29,31.07579994,32,32.41537476,31,31.6934185,32
438,16.30049515,17,30.2467804,31,27.13043785,28,32.41537476,30,33.02684784,34
439,15.14408302,16,29.06576347,29,27.04758644,28,33.22689056,31,32.31607056,33
440,14.51353931,15,30.78672028,33,26.08713341,27,32.41537476,30,32.21263123,33
441,13.52700043,14,25.51908875,26,29.09321594,29,30.80615616,28,29.87813187,31
442,16.16420746,17,30.45627022,30,28.08151817,29,30.80615616,28,30.11876297,31
443,13.36436939,13,27.90828705,29,25.09598541,27,31.60776711,29,32.23513031,32
444,15.16893387,16,27.90828705,29,33.64962006,37,31.60776711,29,29.11415291,29
445,15.01282597,16,27.49661064,29,25.15225792,26,31.60776711,29,31.36110497,32
446,16.16420746,16,27.3688488,28,28.08455086,29,33.22689056,31,27.9869709,28
447,16.16420746,17,25.90903282,27,25.09604454,26,31.60776711,29,31.77572632,33
448,12.7710247,13,27.90828705,29,26.03937912,27,30.80615616,28,27.91049194,28
449,16.16420746,17,29.65660286,31,34.63466263,36,32.41537476,30,27.03773689,27
450,16.16420746,17,26.58355141,28,24.11275291,25,32.41593933,30,29.04059029,29
451,16.16420746,17,28.33964729,28,33.77701187,35,34.04014587,32,28.95992661,29
452,16.16420746,17,29.13801384,30,27.05294418,28,31.60014343,29,28.16353798,28
453,12.75007534,13,26.96057129,27,35.45431519,37,31.60638428,29,33.45978165,35
454,13.52837753,14,29.17984962,30,32.88672638,34,30.81531143,29,29.07214355,29
455,16.16420746,17,30.2467804,31,29.07339096,30,30.80615616,28,27.13483429,27
456,12.78355026,13,31.70544434,33,23.43341446,24,31.60843277,29,27.13483429,27
457,12.72378922,13,25.90903282,27,27.08532715,29,31.60841942,29,30.76512146,31
458,12.11479187,13,27.64570427,29,27.08680725,28,32.41537476,30,28.10844994,28
459,16.16420746,17,28.3149395,30,25.04144478,26,34.04014969,32,28.23224831,28
460,12.2689867,13,27.90828705,29,27.08609772,28,31.60710716,29,30.02080345,30
461,15.84133053,17,30.29013443,31,33.59040451,36,32.40796661,30,32.27410126,33
462,15.16893387,16,26.97992325,28,32.88672638,34,31.60776711,29,33.5370369,35
463,16.16420746,17,27.69221878,29,28.05910683,29,32.41537476,30,31.40689087,32
464,13.50177193,14,31.30532646,33,29.07154083,30,32.41537476,30,26.12458229,26
465,12.78355026,13,25.77263832,26,34.46861649,37,30.80615616,28,27.13483429,27
466,12.75803947,13,25.90903282,27,29.07215691,30,31.61517143,29,32.14326096,33
467,16.16420746,17,26.91592598,28,29.08179474,31,32.41537476,30,28.07133675,28
468,14.51353931,15,26.23134041,27,27.08532715,27,31.60777473,29,33.5370369,35
469,15.23958874,17,24.88716316,27,26.08668709,27,31.60776711,29,28.10844994,28
470,15.20950985,16,27.90828705,29,27.08532715,28,32.41537476,30,33.58911514,35
471,15.16376591,16,26.91592598,28,30.04190063,31,32.41489792,29,32.28596878,33
472,15.94553947,17,26.91592598,28,35.43912506,37,32.41537476,30,29.04059029,29
473,14.91975403,15,30.59959984,32,28.08104706,29,31.60718727,29,28.16353798,28
474,16.16420746,17,27.71813202,29,29.0734005,29,34.84654236,33,28.16353798,28
475,12.7710247,14,25.90903282,27,30.06366348,30,30.8062458,28,29.92722702,30
476,15.24581814,15,26.79906464,28,32.88672638,34,31.60776711,29,29.92722702,29
477,16.16420746,17,31.59372711,33,29.07827568,30,32.41537476,30,29.92722702,30
478,12.78355026,13,26.91592598,28,27.08572578,29,32.41537476,30,30.90655518,31
479,15.20950985,16,26.31278038,27,25.09598541,27,33.22689056,31,28.10844994,28
480,16.16420746,17,31.44399261,32,23.43341446,24,31.60776711,29,33.59420013,36
481,16.16420746,17,29.65660286,31,32.88672638,35,31.60638428,29,27.0673008,27
482,14.2906971,15,27.9526825,29,24.11297989,25,30.80625725,28,27.13483429,27
